gene_id	gene_biotype	gene_name
ENSMUSG00000014503	protein_coding	Pkd2l2
ENSMUSG00000036501	protein_coding	Fam13b
ENSMUSG00000012282	protein_coding	Wnt8a
ENSMUSG00000035984	protein_coding	Nme5
ENSMUSG00000049357	protein_coding	4933408B17Rik
ENSMUSG00000003778	protein_coding	Brd8
ENSMUSG00000003779	protein_coding	Kif20a
ENSMUSG00000024370	protein_coding	Cdc23
ENSMUSG00000024366	protein_coding	Gfra3
ENSMUSG00000044201	protein_coding	Cdc25c
ENSMUSG00000078240	protein_coding	Gm3550
ENSMUSG00000097755	lincRNA	2010110K18Rik
ENSMUSG00000034300	protein_coding	Fam53c
ENSMUSG00000038773	protein_coding	Kdm3b
ENSMUSG00000097507	lincRNA	Gm26538
ENSMUSG00000038555	protein_coding	Reep2
ENSMUSG00000038418	protein_coding	Egr1
ENSMUSG00000024360	protein_coding	Etf1
ENSMUSG00000024359	protein_coding	Hspa9
ENSMUSG00000037815	protein_coding	Ctnna1
ENSMUSG00000071862	protein_coding	Lrrtm2
ENSMUSG00000024357	protein_coding	Sil1
ENSMUSG00000062742	protein_coding	Gm5239
ENSMUSG00000099703	protein_coding	Gm28285
ENSMUSG00000037236	protein_coding	Matr3
ENSMUSG00000037058	protein_coding	Paip2
ENSMUSG00000024354	protein_coding	Slc23a1
ENSMUSG00000024353	protein_coding	Mzb1
ENSMUSG00000073600	protein_coding	Prob1
ENSMUSG00000024352	protein_coding	Spata24
ENSMUSG00000024350	protein_coding	Dnajc18
ENSMUSG00000073598	protein_coding	1700066B19Rik
ENSMUSG00000073599	protein_coding	Ecscr
ENSMUSG00000024349	protein_coding	Tmem173
ENSMUSG00000091896	protein_coding	Ube2d2a
ENSMUSG00000046668	protein_coding	Cxxc5
ENSMUSG00000100320	antisense	Gm29417
ENSMUSG00000024347	protein_coding	Psd2
ENSMUSG00000060275	protein_coding	Nrg2
ENSMUSG00000043991	protein_coding	Pura
ENSMUSG00000110185	protein_coding	Igip
ENSMUSG00000046727	protein_coding	Cystm1
ENSMUSG00000024346	protein_coding	Pfdn1
ENSMUSG00000024486	protein_coding	Hbegf
ENSMUSG00000024485	protein_coding	Slc4a9
ENSMUSG00000024483	protein_coding	Ankhd1
ENSMUSG00000090264	protein_coding	Eif4ebp3
ENSMUSG00000006050	protein_coding	Sra1
ENSMUSG00000033272	protein_coding	Slc35a4
ENSMUSG00000044719	protein_coding	E230025N22Rik
ENSMUSG00000051439	protein_coding	Cd14
ENSMUSG00000006850	protein_coding	Tmco6
ENSMUSG00000014294	protein_coding	Ndufa2
ENSMUSG00000024474	protein_coding	Ik
ENSMUSG00000042660	protein_coding	Wdr55
ENSMUSG00000044595	protein_coding	Dnd1
ENSMUSG00000001380	protein_coding	Hars
ENSMUSG00000019143	protein_coding	Hars2
ENSMUSG00000001383	protein_coding	Zmat2
ENSMUSG00000103442	protein_coding	Pcdha1
ENSMUSG00000103386	antisense	Gm37751
ENSMUSG00000104148	protein_coding	Pcdha2
ENSMUSG00000102312	protein_coding	Pcdha3
ENSMUSG00000104252	protein_coding	Pcdha4
ENSMUSG00000102634	antisense	Gm38225
ENSMUSG00000103458	protein_coding	Gm42416
ENSMUSG00000103092	protein_coding	Pcdha5
ENSMUSG00000103384	antisense	Gm37753
ENSMUSG00000103707	protein_coding	Pcdha6
ENSMUSG00000102836	protein_coding	Gm37013
ENSMUSG00000104318	protein_coding	Pcdha7
ENSMUSG00000103125	protein_coding	Gm37388
ENSMUSG00000103800	protein_coding	Pcdha8
ENSMUSG00000103770	protein_coding	Pcdha9
ENSMUSG00000007440	protein_coding	Pcdha11
ENSMUSG00000073594	antisense	Gm10545
ENSMUSG00000102206	protein_coding	Pcdha11.1
ENSMUSG00000103310	protein_coding	Pcdha12
ENSMUSG00000103255	protein_coding	Pcdhac1
ENSMUSG00000102697	protein_coding	Pcdhac2
ENSMUSG00000103456	antisense	Gm38097
ENSMUSG00000051663	protein_coding	Pcdhb1
ENSMUSG00000051599	protein_coding	Pcdhb2
ENSMUSG00000045498	protein_coding	Pcdhb3
ENSMUSG00000045689	protein_coding	Pcdhb4
ENSMUSG00000063687	protein_coding	Pcdhb5
ENSMUSG00000051678	protein_coding	Pcdhb6
ENSMUSG00000045062	protein_coding	Pcdhb7
ENSMUSG00000045876	protein_coding	Pcdhb8
ENSMUSG00000051242	protein_coding	Pcdhb9
ENSMUSG00000045657	protein_coding	Pcdhb10
ENSMUSG00000051486	protein_coding	Pcdhb11
ENSMUSG00000103985	antisense	Gm37446
ENSMUSG00000043458	protein_coding	Pcdhb12
ENSMUSG00000047307	protein_coding	Pcdhb13
ENSMUSG00000044043	protein_coding	Pcdhb14
ENSMUSG00000047033	protein_coding	Pcdhb15
ENSMUSG00000047910	protein_coding	Pcdhb16
ENSMUSG00000046387	protein_coding	Pcdhb17
ENSMUSG00000048347	protein_coding	Pcdhb18
ENSMUSG00000043313	protein_coding	Pcdhb19
ENSMUSG00000046191	protein_coding	Pcdhb20
ENSMUSG00000044022	protein_coding	Pcdhb21
ENSMUSG00000073591	protein_coding	Pcdhb22
ENSMUSG00000104225	lincRNA	4930517L18Rik
ENSMUSG00000050304	protein_coding	Slc25a2
ENSMUSG00000051316	protein_coding	Taf7
ENSMUSG00000073590	lincRNA	3222401L13Rik
ENSMUSG00000103144	protein_coding	Pcdhga1
ENSMUSG00000103956	antisense	Gm37118
ENSMUSG00000103332	protein_coding	Pcdhga2
ENSMUSG00000104346	protein_coding	Pcdhga3
ENSMUSG00000103037	protein_coding	Pcdhgb1
ENSMUSG00000103677	protein_coding	Pcdhga4
ENSMUSG00000102748	protein_coding	Pcdhgb2
ENSMUSG00000103567	protein_coding	Pcdhga5
ENSMUSG00000103793	protein_coding	Pcdhga6
ENSMUSG00000104512	antisense	Gm37165
ENSMUSG00000103472	protein_coding	Pcdhga7
ENSMUSG00000103585	protein_coding	Pcdhgb4
ENSMUSG00000103897	protein_coding	Pcdhga8
ENSMUSG00000103749	protein_coding	Pcdhgb5
ENSMUSG00000102440	protein_coding	Pcdhga9
ENSMUSG00000103088	protein_coding	Pcdhgb6
ENSMUSG00000102222	protein_coding	Pcdhga10
ENSMUSG00000104063	protein_coding	Pcdhgb7
ENSMUSG00000102742	protein_coding	Pcdhga11
ENSMUSG00000102428	protein_coding	Pcdhga12
ENSMUSG00000103309	antisense	BC037039
ENSMUSG00000102918	protein_coding	Pcdhgc3
ENSMUSG00000023036	protein_coding	Pcdhgc4
ENSMUSG00000102543	protein_coding	Pcdhgc5
ENSMUSG00000102713	antisense	Gm29994
ENSMUSG00000024456	protein_coding	Diaph1
ENSMUSG00000024454	protein_coding	Hdac3
ENSMUSG00000044024	protein_coding	Rell2
ENSMUSG00000038524	protein_coding	Fchsd1
ENSMUSG00000024451	protein_coding	Arap3
ENSMUSG00000051375	protein_coding	Pcdh1
ENSMUSG00000097080	lincRNA	1700086O06Rik
ENSMUSG00000024442	protein_coding	0610009O20Rik
ENSMUSG00000024440	protein_coding	Pcdh12
ENSMUSG00000060450	protein_coding	Rnf14
ENSMUSG00000052102	protein_coding	Gnpda1
ENSMUSG00000024425	protein_coding	Ndfip1
ENSMUSG00000024427	protein_coding	Spry4
ENSMUSG00000036452	protein_coding	Arhgap26
ENSMUSG00000036585	protein_coding	Fgf1
ENSMUSG00000086991	antisense	Gm15334
ENSMUSG00000086312	antisense	Gm15336
ENSMUSG00000085289	antisense	Gm15337
ENSMUSG00000024431	protein_coding	Nr3c1
ENSMUSG00000051732	protein_coding	Pabpc2
ENSMUSG00000024487	protein_coding	Yipf5
ENSMUSG00000071860	protein_coding	2900055J20Rik
ENSMUSG00000051401	protein_coding	Kctd16
ENSMUSG00000056671	protein_coding	Prelid2
ENSMUSG00000073574	protein_coding	Grxcr2
ENSMUSG00000057719	protein_coding	Sh3rf2
ENSMUSG00000034339	protein_coding	Gm5689
ENSMUSG00000059455	protein_coding	Plac8l1
ENSMUSG00000024493	protein_coding	Lars
ENSMUSG00000024491	protein_coding	Rbm27
ENSMUSG00000024497	protein_coding	Pou4f3
ENSMUSG00000024498	protein_coding	Tcerg1
ENSMUSG00000042816	protein_coding	Gpr151
ENSMUSG00000024500	protein_coding	Ppp2r2b
ENSMUSG00000084959	antisense	4933407I08Rik
ENSMUSG00000039954	protein_coding	Stk32a
ENSMUSG00000024501	protein_coding	Dpysl3
ENSMUSG00000043424	protein_coding	Eif3j2
ENSMUSG00000024502	protein_coding	Jakmip2
ENSMUSG00000024503	protein_coding	Spink1
ENSMUSG00000038791	protein_coding	Scgb3a2
ENSMUSG00000071858	protein_coding	Gm94
ENSMUSG00000055561	protein_coding	Spink5
ENSMUSG00000051050	protein_coding	Spink14
ENSMUSG00000055095	protein_coding	Spink6
ENSMUSG00000061144	protein_coding	Spink12
ENSMUSG00000110628	protein_coding	Gm37797
ENSMUSG00000069385	protein_coding	Gm10267
ENSMUSG00000053729	protein_coding	Spinkl
ENSMUSG00000073573	protein_coding	Spink11
ENSMUSG00000073572	protein_coding	Gm10542
ENSMUSG00000038071	protein_coding	Npy6r
ENSMUSG00000024471	protein_coding	Myot
ENSMUSG00000024472	protein_coding	Dcp2
ENSMUSG00000071856	protein_coding	Mcc
ENSMUSG00000097610	antisense	A930012L18Rik
ENSMUSG00000107325	lincRNA	Gm43425
ENSMUSG00000034653	protein_coding	Ythdc2
ENSMUSG00000054477	protein_coding	Kcnn2
ENSMUSG00000098284	antisense	A330093E20Rik
ENSMUSG00000033949	protein_coding	Trim36
ENSMUSG00000024477	protein_coding	Pggt1b
ENSMUSG00000071855	protein_coding	Ccdc112
ENSMUSG00000033319	protein_coding	Fem1c
ENSMUSG00000056130	protein_coding	Ticam2
ENSMUSG00000033184	protein_coding	Tmed7
ENSMUSG00000057561	protein_coding	Eif1a
ENSMUSG00000033022	protein_coding	Cdo1
ENSMUSG00000032905	protein_coding	Atg12
ENSMUSG00000024480	protein_coding	Ap3s1
ENSMUSG00000024481	protein_coding	Lvrn
ENSMUSG00000073568	protein_coding	Arl14epl
ENSMUSG00000042705	protein_coding	Commd10
ENSMUSG00000019647	protein_coding	Sema6a
ENSMUSG00000059040	protein_coding	Eno1b
ENSMUSG00000100297	lincRNA	1700044K03Rik
ENSMUSG00000024505	protein_coding	Dtwd2
ENSMUSG00000100134	lincRNA	1700065O20Rik
ENSMUSG00000037416	protein_coding	Dmxl1
ENSMUSG00000062210	protein_coding	Tnfaip8
ENSMUSG00000024507	protein_coding	Hsd17b4
ENSMUSG00000035420	protein_coding	Fam170a
ENSMUSG00000048875	protein_coding	Pudp
ENSMUSG00000073565	protein_coding	Prr16
ENSMUSG00000069379	protein_coding	Gm4950
ENSMUSG00000024510	protein_coding	Ftmt
ENSMUSG00000024528	protein_coding	Srfbp1
ENSMUSG00000024529	protein_coding	Lox
ENSMUSG00000046886	protein_coding	Zfp474
ENSMUSG00000024532	protein_coding	1700034E13Rik
ENSMUSG00000053624	protein_coding	Gykl1
ENSMUSG00000024534	protein_coding	Sncaip
ENSMUSG00000034484	protein_coding	Snx2
ENSMUSG00000024535	protein_coding	Snx24
ENSMUSG00000024538	protein_coding	Ppic
ENSMUSG00000069378	protein_coding	Prdm6
ENSMUSG00000048799	protein_coding	Cep120
ENSMUSG00000073563	protein_coding	Csnk1g3
ENSMUSG00000096982	lincRNA	Redrum
ENSMUSG00000052713	protein_coding	Zfp608
ENSMUSG00000097707	lincRNA	Gm26742
ENSMUSG00000096948	lincRNA	Gm4221
ENSMUSG00000001700	protein_coding	Gramd3
ENSMUSG00000053644	protein_coding	Aldh7a1
ENSMUSG00000008301	protein_coding	Phax
ENSMUSG00000032900	protein_coding	Tex43
ENSMUSG00000024590	protein_coding	Lmnb1
ENSMUSG00000032656	protein_coding	March3
ENSMUSG00000087597	antisense	Gm15345
ENSMUSG00000024592	protein_coding	C330018D20Rik
ENSMUSG00000024593	protein_coding	Megf10
ENSMUSG00000024594	protein_coding	Prrc1
ENSMUSG00000069372	protein_coding	Ctxn3
ENSMUSG00000058925	protein_coding	1700011I03Rik
ENSMUSG00000024597	protein_coding	Slc12a2
ENSMUSG00000024598	protein_coding	Fbn2
ENSMUSG00000097618	lincRNA	Gm26507
ENSMUSG00000024600	protein_coding	Slc27a6
ENSMUSG00000024601	protein_coding	Isoc1
ENSMUSG00000053441	protein_coding	Adamts19
ENSMUSG00000050875	protein_coding	A730017C20Rik
ENSMUSG00000058152	protein_coding	Chsy3
ENSMUSG00000073555	protein_coding	Gm4951
ENSMUSG00000068606	protein_coding	Gm4841
ENSMUSG00000090942	protein_coding	F830016B08Rik
ENSMUSG00000054072	protein_coding	Iigp1
ENSMUSG00000038059	protein_coding	Smim3
ENSMUSG00000024603	protein_coding	Dctn4
ENSMUSG00000024604	protein_coding	Rbm22
ENSMUSG00000049173	protein_coding	Myoz3
ENSMUSG00000043079	protein_coding	Synpo
ENSMUSG00000054008	protein_coding	Ndst1
ENSMUSG00000024608	protein_coding	Rps14
ENSMUSG00000024610	protein_coding	Cd74
ENSMUSG00000024613	protein_coding	Tcof1
ENSMUSG00000036412	protein_coding	Arsi
ENSMUSG00000024617	protein_coding	Camk2a
ENSMUSG00000052026	protein_coding	Slc6a7
ENSMUSG00000024619	protein_coding	Cdx1
ENSMUSG00000024620	protein_coding	Pdgfrb
ENSMUSG00000024621	protein_coding	Csf1r
ENSMUSG00000024622	protein_coding	Hmgxb3
ENSMUSG00000034320	protein_coding	Slc26a2
ENSMUSG00000024575	protein_coding	Pde6a
ENSMUSG00000033871	protein_coding	Ppargc1b
ENSMUSG00000045094	protein_coding	Arhgef37
ENSMUSG00000024576	protein_coding	Csnk1a1
ENSMUSG00000098098	lincRNA	Bvht
ENSMUSG00000097324	lincRNA	Carmn
ENSMUSG00000024578	protein_coding	Il17b
ENSMUSG00000102778	antisense	Gm38165
ENSMUSG00000024579	protein_coding	Pcyox1l
ENSMUSG00000024580	protein_coding	Grpel2
ENSMUSG00000098702	antisense	1500015A07Rik
ENSMUSG00000033032	protein_coding	Afap1l1
ENSMUSG00000032735	protein_coding	Ablim3
ENSMUSG00000045629	protein_coding	Sh3tc2
ENSMUSG00000045730	protein_coding	Adrb2
ENSMUSG00000054589	protein_coding	Gm9949
ENSMUSG00000026322	protein_coding	Htr4
ENSMUSG00000042211	protein_coding	Fbxo38
ENSMUSG00000044176	protein_coding	Spink10
ENSMUSG00000110576	protein_coding	Gm36368
ENSMUSG00000060201	protein_coding	Spink7
ENSMUSG00000073551	protein_coding	Spink13
ENSMUSG00000091744	protein_coding	Gm17732
ENSMUSG00000041789	lincRNA	2700046A07Rik
ENSMUSG00000071847	protein_coding	Apcdd1
ENSMUSG00000024581	protein_coding	Napg
ENSMUSG00000041482	protein_coding	Piezo2
ENSMUSG00000097980	lincRNA	Gm26972
ENSMUSG00000024583	protein_coding	Txnl1
ENSMUSG00000040560	protein_coding	Wdr7
ENSMUSG00000086128	antisense	St8sia3os
ENSMUSG00000056812	protein_coding	St8sia3
ENSMUSG00000045991	protein_coding	Onecut2
ENSMUSG00000024588	protein_coding	Fech
ENSMUSG00000024587	protein_coding	Nars
ENSMUSG00000039529	protein_coding	Atp8b1
ENSMUSG00000114210	antisense	A330084C13Rik
ENSMUSG00000024589	protein_coding	Nedd4l
ENSMUSG00000032845	protein_coding	Alpk2
ENSMUSG00000032688	protein_coding	Malt1
ENSMUSG00000042439	protein_coding	Zfp532
ENSMUSG00000046610	protein_coding	Oacyl
ENSMUSG00000024516	protein_coding	Sec11c
ENSMUSG00000024517	protein_coding	Grp
ENSMUSG00000024518	protein_coding	Rax
ENSMUSG00000097907	lincRNA	Raxos1
ENSMUSG00000024519	protein_coding	Cplx4
ENSMUSG00000041891	protein_coding	Lman1
ENSMUSG00000046318	protein_coding	Ccbe1
ENSMUSG00000024521	protein_coding	Pmaip1
ENSMUSG00000047259	protein_coding	Mc4r
ENSMUSG00000024524	protein_coding	Gnal
ENSMUSG00000109901	protein_coding	Chmp1b
ENSMUSG00000062526	protein_coding	Mppe1
ENSMUSG00000024525	protein_coding	Impa2
ENSMUSG00000024526	protein_coding	Cidea
ENSMUSG00000001473	protein_coding	Tubb6
ENSMUSG00000024527	protein_coding	Afg3l2
ENSMUSG00000024530	protein_coding	Prelid3a
ENSMUSG00000024533	protein_coding	Spire1
ENSMUSG00000091695	protein_coding	Gm17669
ENSMUSG00000073542	protein_coding	Cep76
ENSMUSG00000024537	protein_coding	Psmg2
ENSMUSG00000024539	protein_coding	Ptpn2
ENSMUSG00000097835	lincRNA	Gm26910
ENSMUSG00000079614	protein_coding	Seh1l
ENSMUSG00000024542	protein_coding	Cep192
ENSMUSG00000024544	protein_coding	Ldlrad4
ENSMUSG00000038121	protein_coding	Fam210a
ENSMUSG00000009535	protein_coding	Rnmt
ENSMUSG00000007480	protein_coding	Mc5r
ENSMUSG00000045569	protein_coding	Mc2r
ENSMUSG00000024546	protein_coding	4930546C10Rik
ENSMUSG00000110211	lincRNA	Gm31294
ENSMUSG00000053477	protein_coding	Tcf4
ENSMUSG00000038903	protein_coding	Ccdc68
ENSMUSG00000084948	antisense	1700061H18Rik
ENSMUSG00000086824	antisense	4930448D08Rik
ENSMUSG00000024511	protein_coding	Rab27b
ENSMUSG00000024512	protein_coding	Dynap
ENSMUSG00000044906	protein_coding	4930503L19Rik
ENSMUSG00000079608	protein_coding	Stard6
ENSMUSG00000038425	protein_coding	Poli
ENSMUSG00000024513	protein_coding	Mbd2
ENSMUSG00000060534	protein_coding	Dcc
ENSMUSG00000037253	protein_coding	Mex3c
ENSMUSG00000024515	protein_coding	Smad4
ENSMUSG00000036941	protein_coding	Elac1
ENSMUSG00000024556	protein_coding	Me2
ENSMUSG00000064036	protein_coding	Mro
ENSMUSG00000024558	protein_coding	Mapk4
ENSMUSG00000090263	lincRNA	D730045A05Rik
ENSMUSG00000053861	protein_coding	Gm9925
ENSMUSG00000036223	protein_coding	Ska1
ENSMUSG00000024560	protein_coding	Cxxc1
ENSMUSG00000024561	protein_coding	Mbd1
ENSMUSG00000035394	protein_coding	Cfap53
ENSMUSG00000025885	protein_coding	Myo5b
ENSMUSG00000086333	antisense	1700120E14Rik
ENSMUSG00000036880	protein_coding	Acaa2
ENSMUSG00000053846	protein_coding	Lipg
ENSMUSG00000062328	protein_coding	Rpl17
ENSMUSG00000036299	protein_coding	BC031181
ENSMUSG00000035765	protein_coding	Dym
ENSMUSG00000025880	protein_coding	Smad7
ENSMUSG00000052928	protein_coding	Ctif
ENSMUSG00000097712	lincRNA	Gm10532
ENSMUSG00000097302	lincRNA	1700034B16Rik
ENSMUSG00000044646	protein_coding	Zbtb7c
ENSMUSG00000024563	protein_coding	Smad2
ENSMUSG00000091519	protein_coding	Skor2
ENSMUSG00000090000	protein_coding	Ier3ip1
ENSMUSG00000025421	protein_coding	Hdhd2
ENSMUSG00000025420	protein_coding	Katnal2
ENSMUSG00000025423	protein_coding	Pias2
ENSMUSG00000073532	protein_coding	Gm7276
ENSMUSG00000025425	protein_coding	St8sia5
ENSMUSG00000032818	protein_coding	Loxhd1
ENSMUSG00000025427	protein_coding	Rnf165
ENSMUSG00000047466	protein_coding	8030462N17Rik
ENSMUSG00000097666	lincRNA	A330094K24Rik
ENSMUSG00000041840	protein_coding	Haus1
ENSMUSG00000025428	protein_coding	Atp5a1
ENSMUSG00000025429	protein_coding	Pstpip2
ENSMUSG00000039840	protein_coding	Epg5
ENSMUSG00000091055	protein_coding	Siglec15
ENSMUSG00000059336	protein_coding	Slc14a1
ENSMUSG00000024552	protein_coding	Slc14a2
ENSMUSG00000090451	protein_coding	Gm6133
ENSMUSG00000024548	protein_coding	Setbp1
ENSMUSG00000056214	protein_coding	Pard6g
ENSMUSG00000096597	protein_coding	Gm21886
ENSMUSG00000053950	protein_coding	Adnp2
ENSMUSG00000024570	protein_coding	Rbfa
ENSMUSG00000024571	protein_coding	Gm16286
ENSMUSG00000057130	protein_coding	Txnl4a
ENSMUSG00000078963	protein_coding	Hsbp1l1
ENSMUSG00000034006	protein_coding	Pqlc1
ENSMUSG00000059852	protein_coding	Kcng2
ENSMUSG00000097593	antisense	Gm26676
ENSMUSG00000033323	protein_coding	Ctdp1
ENSMUSG00000033016	protein_coding	Nfatc1
ENSMUSG00000024566	protein_coding	Atp9b
ENSMUSG00000114891	antisense	Gm47272
ENSMUSG00000024565	protein_coding	Sall3
ENSMUSG00000098720	antisense	Gm27239
ENSMUSG00000097181	lincRNA	4930594M17Rik
ENSMUSG00000024553	protein_coding	Galr1
ENSMUSG00000041607	protein_coding	Mbp
ENSMUSG00000041258	protein_coding	Zfp236
ENSMUSG00000101773	lincRNA	2210420H20Rik
ENSMUSG00000097738	lincRNA	4930445N18Rik
ENSMUSG00000058881	protein_coding	Zfp516
ENSMUSG00000100430	lincRNA	1700095A13Rik
ENSMUSG00000046982	protein_coding	Tshz1
ENSMUSG00000049090	protein_coding	Zadh2
ENSMUSG00000048410	protein_coding	Zfp407
ENSMUSG00000056162	protein_coding	Cndp1
ENSMUSG00000024644	protein_coding	Cndp2
ENSMUSG00000047992	protein_coding	Fam69c
ENSMUSG00000024646	protein_coding	Cyb5a
ENSMUSG00000089744	antisense	Gm16146
ENSMUSG00000034391	protein_coding	Fbxo15
ENSMUSG00000024645	protein_coding	Timm21
ENSMUSG00000050321	protein_coding	Neto1
ENSMUSG00000024647	protein_coding	Cbln2
ENSMUSG00000069324	protein_coding	Gm5096
ENSMUSG00000056153	protein_coding	Socs6
ENSMUSG00000023066	protein_coding	Rttn
ENSMUSG00000034028	protein_coding	Cd226
ENSMUSG00000073514	protein_coding	Dok6
ENSMUSG00000024614	protein_coding	Tmx3
ENSMUSG00000110277	protein_coding	Gm45871
ENSMUSG00000100969	lincRNA	1700030N03Rik
ENSMUSG00000024831	protein_coding	Ighmbp2
ENSMUSG00000024829	protein_coding	Mrpl21
ENSMUSG00000024900	protein_coding	Cpt1a
ENSMUSG00000024905	protein_coding	Tesmin
ENSMUSG00000024907	protein_coding	Gal
ENSMUSG00000024908	protein_coding	Ppp6r3
ENSMUSG00000114302	antisense	Gm48683
ENSMUSG00000024913	protein_coding	Lrp5
ENSMUSG00000035372	protein_coding	1810055G02Rik
ENSMUSG00000045098	protein_coding	Kmt5b
ENSMUSG00000024843	protein_coding	Chka
ENSMUSG00000001750	protein_coding	Tcirg1
ENSMUSG00000059734	protein_coding	Ndufs8
ENSMUSG00000024885	protein_coding	Aldh3b1
ENSMUSG00000036908	protein_coding	Unc93b1
ENSMUSG00000037263	protein_coding	Aldh3b3
ENSMUSG00000075296	protein_coding	Aldh3b2
ENSMUSG00000024866	protein_coding	Acy3
ENSMUSG00000037477	protein_coding	Tbx10
ENSMUSG00000110949	protein_coding	Nudt8
ENSMUSG00000024869	protein_coding	Nudt8.1
ENSMUSG00000086107	antisense	Gm16312
ENSMUSG00000024871	protein_coding	Doc2g
ENSMUSG00000037916	protein_coding	Ndufv1
ENSMUSG00000060803	protein_coding	Gstp1
ENSMUSG00000038155	protein_coding	Gstp2
ENSMUSG00000058216	protein_coding	Gstp3
ENSMUSG00000024857	protein_coding	Cabp2
ENSMUSG00000024856	protein_coding	Cdk2ap2
ENSMUSG00000024851	protein_coding	Pitpnm1
ENSMUSG00000024847	protein_coding	Aip
ENSMUSG00000024842	protein_coding	Cabp4
ENSMUSG00000044724	protein_coding	Gpr152
ENSMUSG00000024835	protein_coding	Coro1b
ENSMUSG00000045826	protein_coding	Ptprcap
ENSMUSG00000024830	protein_coding	Rps6kb2
ENSMUSG00000075289	protein_coding	Carns1
ENSMUSG00000097233	lincRNA	Gm17552
ENSMUSG00000040247	protein_coding	Tbc1d10c
ENSMUSG00000040385	protein_coding	Ppp1ca
ENSMUSG00000024824	protein_coding	Rad9a
ENSMUSG00000040663	protein_coding	Clcf1
ENSMUSG00000024854	protein_coding	Pold4
ENSMUSG00000034616	protein_coding	Ssh3
ENSMUSG00000005986	protein_coding	Ankrd13d
ENSMUSG00000024858	protein_coding	Grk2
ENSMUSG00000054611	protein_coding	Kdm2a
ENSMUSG00000041845	protein_coding	Rhod
ENSMUSG00000049303	protein_coding	Syt12
ENSMUSG00000042041	protein_coding	2010003K11Rik
ENSMUSG00000024892	protein_coding	Pcx
ENSMUSG00000045045	protein_coding	Lrfn4
ENSMUSG00000024889	protein_coding	Rce1
ENSMUSG00000071691	protein_coding	Gm960
ENSMUSG00000067889	protein_coding	Sptbn2
ENSMUSG00000096370	protein_coding	Gm21992
ENSMUSG00000033760	protein_coding	Rbm4b
ENSMUSG00000094936	protein_coding	Rbm4
ENSMUSG00000006456	protein_coding	Rbm14
ENSMUSG00000095913	antisense	Gm21844
ENSMUSG00000034108	protein_coding	Ccs
ENSMUSG00000067872	protein_coding	Ccdc87
ENSMUSG00000083282	protein_coding	Ctsf
ENSMUSG00000006457	protein_coding	Actn3
ENSMUSG00000006463	protein_coding	Zdhhc24
ENSMUSG00000006464	protein_coding	Bbs1
ENSMUSG00000063904	protein_coding	Dpp3
ENSMUSG00000024901	protein_coding	Peli3
ENSMUSG00000024902	protein_coding	Mrpl11
ENSMUSG00000045903	protein_coding	Npas4
ENSMUSG00000024891	protein_coding	Slc29a2
ENSMUSG00000047379	protein_coding	B4gat1
ENSMUSG00000080268	protein_coding	Brms1
ENSMUSG00000024883	protein_coding	Rin1
ENSMUSG00000056481	protein_coding	Cd248
ENSMUSG00000061451	protein_coding	Tmem151a
ENSMUSG00000024875	protein_coding	Yif1a
ENSMUSG00000024873	protein_coding	Cnih2
ENSMUSG00000024870	protein_coding	Rab1b
ENSMUSG00000024862	protein_coding	Klc2
ENSMUSG00000024855	protein_coding	Pacs1
ENSMUSG00000024853	protein_coding	Sf3b2
ENSMUSG00000047658	protein_coding	Gal3st3
ENSMUSG00000038498	protein_coding	Catsper1
ENSMUSG00000024846	protein_coding	Cst6
ENSMUSG00000024844	protein_coding	Banf1
ENSMUSG00000024841	protein_coding	Eif1ad
ENSMUSG00000039148	protein_coding	Sart1
ENSMUSG00000039330	protein_coding	Tsga10ip
ENSMUSG00000086938	antisense	4930481A15Rik
ENSMUSG00000024914	protein_coding	Drap1
ENSMUSG00000047423	protein_coding	AI837181
ENSMUSG00000024912	protein_coding	Fosl1
ENSMUSG00000095098	protein_coding	Ccdc85b
ENSMUSG00000024911	protein_coding	Fibp
ENSMUSG00000024910	protein_coding	Ctsw
ENSMUSG00000024909	protein_coding	Efemp2
ENSMUSG00000024906	protein_coding	Mus81
ENSMUSG00000056201	protein_coding	Cfl1
ENSMUSG00000056185	protein_coding	Snx32
ENSMUSG00000100937	protein_coding	1700020D05Rik
ENSMUSG00000024922	protein_coding	Ovol1
ENSMUSG00000049562	protein_coding	Ap5b1
ENSMUSG00000024925	protein_coding	Rnaseh2c
ENSMUSG00000024926	protein_coding	Kat5
ENSMUSG00000024927	protein_coding	Rela
ENSMUSG00000056917	protein_coding	Sipa1
ENSMUSG00000054874	protein_coding	Pcnx3
ENSMUSG00000004054	protein_coding	Map3k11
ENSMUSG00000024936	protein_coding	Kcnk7
ENSMUSG00000024937	protein_coding	Ehbp1l1
ENSMUSG00000089766	antisense	Gm16538
ENSMUSG00000024939	protein_coding	Fam89b
ENSMUSG00000079478	protein_coding	Sssca1
ENSMUSG00000024940	protein_coding	Ltbp3
ENSMUSG00000024941	protein_coding	Scyl1
ENSMUSG00000092341	lincRNA	Malat1
ENSMUSG00000092274	lincRNA	Neat1
ENSMUSG00000043488	antisense	Frmd8os
ENSMUSG00000024816	protein_coding	Frmd8
ENSMUSG00000024818	protein_coding	Slc25a45
ENSMUSG00000044390	protein_coding	Tigd3
ENSMUSG00000024826	protein_coding	Dpf2
